analysis,model,term,odds_ratio,conf_low_or,conf_high_or,estimate_log_odds,std_error,z_value,p_value,odds_ratio_rounded,conf_low_or_rounded,conf_high_or_rounded,p_value_rounded,significant_0_05
A_heroin_lifetime_users,Model 0 - baseline,(Intercept),0.06175115209910956,0.04824952097742396,0.079030935609735245,-2.7846426461726406,0.12588329936109538,-22.12082667284492,1.9924390231400227e-108,0.062,0.048,0.079,0,TRUE
A_heroin_lifetime_users,Model 1 - add SES indexes,(Intercept),0.21041534998786687,0.09925221650435342,0.4460819220956594,-1.5586718445636603,0.38338417873495495,-4.065561207316323,4.7917016166171045e-5,0.21,0.099,0.446,0,TRUE
A_heroin_lifetime_users,Model 1 - add SES indexes,EDUHIGHCAT_f2,1.112935498740789,0.5814578753593819,2.1302066355053686,0.10700111800024376,0.33123969323468805,0.3230322940929424,0.7466707848978641,1.113,0.581,2.13,0.7467,FALSE
A_heroin_lifetime_users,Model 1 - add SES indexes,EDUHIGHCAT_f3,0.4290261495925985,0.19561718145873472,0.940936965054262,-0.8462374071504842,0.4007003621060623,-2.1118957884208043,0.03469538870961979,0.429,0.196,0.941,0.0347,TRUE
A_heroin_lifetime_users,Model 1 - add SES indexes,EDUHIGHCAT_f4,0.3656945707738072,0.0992308776650753,1.3476905801923262,-1.0059568000573038,0.6654965379828249,-1.5115883293795067,0.13063862247836264,0.366,0.099,1.348,0.1306,FALSE
A_heroin_lifetime_users,Model 1 - add SES indexes,ECONOMIC_STATUS_INDEX,0.3303116065707906,0.15005941252500105,0.7270837303671231,-1.1077188077211153,0.4025610563809816,-2.7516790066070778,0.00592906057013646,0.33,0.15,0.727,0.0059,TRUE
A_heroin_lifetime_users,Model 1 - add SES indexes,EMPLOYMENT_INDEX,0.3615068992500818,0.17099974099905932,0.7642540125609177,-1.0174741525029682,0.3819555310750871,-2.663855003327461,0.007725085245137169,0.362,0.171,0.764,0.0077,TRUE
A_heroin_lifetime_users,Model 1 - add SES indexes,ECONOMIC_ASSISTANCE_INDEX,0.7852167135451132,0.22467328982251855,2.744274976868173,-0.2417955310892098,0.6384364488486821,-0.3787307750446412,0.7048877976704684,0.785,0.225,2.744,0.7049,FALSE
A_heroin_lifetime_users,Model 1 - add SES indexes,IRINSUR4_fNo health insurance,1.2170929251082905,0.5810500148721427,2.5493763883210834,0.19646516697234317,0.37724346698330813,0.520791436213357,0.6025120694551335,1.217,0.581,2.549,0.6025,FALSE
A_heroin_lifetime_users,Model 2 - add demographics,(Intercept),0.3363452731765888,0.12712235152280552,0.8899154352721299,-1.089617047897248,0.49643167846632735,-2.1948983015417216,0.028170893695163565,0.336,0.127,0.89,0.0282,TRUE
A_heroin_lifetime_users,Model 2 - add demographics,EDUHIGHCAT_f2,1.1757490113674234,0.6080695457749642,2.2734007110480583,0.16190540098995443,0.33642017162053683,0.48125949228922776,0.6303320829726801,1.176,0.608,2.273,0.6303,FALSE
A_heroin_lifetime_users,Model 2 - add demographics,EDUHIGHCAT_f3,0.4662869855623789,0.2091346904069922,1.0396340869213385,-0.7629539855672636,0.4091007812574464,-1.864953626395394,0.06218790464839769,0.466,0.209,1.04,0.0622,FALSE
A_heroin_lifetime_users,Model 2 - add demographics,EDUHIGHCAT_f4,0.4257875935735501,0.11277110495141163,1.607637656111175,-0.8538146636932484,0.6778596348187528,-1.259574430806081,0.20782292422665563,0.426,0.113,1.608,0.2078,FALSE
A_heroin_lifetime_users,Model 2 - add demographics,ECONOMIC_STATUS_INDEX,0.35048168664876517,0.15909829149668686,0.7720850520806581,-1.0484468230914599,0.40295957751488254,-2.6018659974715144,0.009271807273084978,0.35,0.159,0.772,0.0093,TRUE
A_heroin_lifetime_users,Model 2 - add demographics,EMPLOYMENT_INDEX,0.33496378126390447,0.15447672264557336,0.7263277783025132,-1.0937328686321226,0.39489449497857776,-2.769683757408306,0.005611074311902897,0.335,0.154,0.726,0.0056,TRUE
A_heroin_lifetime_users,Model 2 - add demographics,ECONOMIC_ASSISTANCE_INDEX,0.9636228975762019,0.27555603431960174,3.3698013219923215,-0.037055245991364685,0.6387408358491303,-0.05801295910900095,0.9537383060362574,0.964,0.276,3.37,0.9537,FALSE
A_heroin_lifetime_users,Model 2 - add demographics,IRINSUR4_fNo health insurance,1.1729506177843523,0.5567627894015595,2.4710939343476896,0.15952246970957404,0.3801796753213958,0.41959757468548825,0.6747794604259902,1.173,0.557,2.471,0.6748,FALSE
A_heroin_lifetime_users,Model 2 - add demographics,CATAG3_f26-34,0.4739002566505728,0.19172625760293044,1.1713651330877806,-0.746758408437581,0.4617065745303758,-1.6173874266294461,0.10579467807783033,0.474,0.192,1.171,0.1058,FALSE
A_heroin_lifetime_users,Model 2 - add demographics,CATAG3_f35-49,0.681380229117996,0.31123663610394225,1.4917235401485307,-0.38363478926574407,0.3997864171240755,-0.9595993581409779,0.33725689222322935,0.681,0.311,1.492,0.3373,FALSE
A_heroin_lifetime_users,Model 2 - add demographics,CATAG3_f50+,0.367219143758293,0.1352774551502019,0.9968394171286464,-1.001796487176744,0.5095149232289083,-1.9661769292803808,0.04927817647525071,0.367,0.135,0.997,0.0493,TRUE
A_heroin_lifetime_users,Model 2 - add demographics,IRSEX_fFemale,0.9400964434831899,0.5565222754096845,1.5880430345742151,-0.061772809530849085,0.26749229882887304,-0.23093303919888905,0.8173668228104303,0.94,0.557,1.588,0.8174,FALSE
A_heroin_lifetime_users,Model 3 - add mental health,(Intercept),0.21600613927805953,0.0712267397408311,0.6550721312752315,-1.532448449118277,0.566050464469558,-2.707264714559194,0.006784013958633748,0.216,0.071,0.655,0.0068,TRUE
A_heroin_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f2,1.1432548752348595,0.5913591840493722,2.2102163033949784,0.13387934791156186,0.33633834237149235,0.3980496156566339,0.6905936130050705,1.143,0.591,2.21,0.6906,FALSE
A_heroin_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f3,0.458940315938152,0.2056472517177554,1.024211176342336,-0.7788351080121424,0.40957785275468295,-1.9015557183425795,0.057229261697758424,0.459,0.206,1.024,0.0572,FALSE
A_heroin_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f4,0.40648850351174914,0.10775932063332384,1.5333513845123863,-0.9001996320381186,0.6773876610877638,-1.3289282987419027,0.18387162652324063,0.406,0.108,1.533,0.1839,FALSE
A_heroin_lifetime_users,Model 3 - add mental health,ECONOMIC_STATUS_INDEX,0.37335491654296293,0.16892263221142736,0.8251937107653773,-0.9852257928635149,0.40464451379624716,-2.4347934032774528,0.01490029437927023,0.373,0.169,0.825,0.0149,TRUE
A_heroin_lifetime_users,Model 3 - add mental health,EMPLOYMENT_INDEX,0.3479745024710592,0.16042738508331242,0.7547729728755426,-1.0556260706532736,0.39505205382894454,-2.6721189281814346,0.007537392977124741,0.348,0.16,0.755,0.0075,TRUE
A_heroin_lifetime_users,Model 3 - add mental health,ECONOMIC_ASSISTANCE_INDEX,0.830976116993734,0.23508847665520222,2.937282664121186,-0.18515422461943543,0.6442154675442766,-0.28741039907848825,0.7737980996374101,0.831,0.235,2.937,0.7738,FALSE
A_heroin_lifetime_users,Model 3 - add mental health,IRINSUR4_fNo health insurance,1.1446757897541613,0.5417651968998607,2.4185434412308773,0.1351214438576741,0.3816621311502368,0.35403419105388045,0.7233132597684975,1.145,0.542,2.419,0.7233,FALSE
A_heroin_lifetime_users,Model 3 - add mental health,CATAG3_f26-34,0.5132019215827999,0.20683234808917986,1.2733801784366843,-0.6670859019319996,0.4636620018133156,-1.4387331705490685,0.15022613738479818,0.513,0.207,1.273,0.1502,FALSE
A_heroin_lifetime_users,Model 3 - add mental health,CATAG3_f35-49,0.7379096077644054,0.3354497322082732,1.623225589260403,-0.30393394458734124,0.4022263801327747,-0.7556290676086755,0.4498716230818548,0.738,0.335,1.623,0.4499,FALSE
A_heroin_lifetime_users,Model 3 - add mental health,CATAG3_f50+,0.4579388299915572,0.16449211727115104,1.2748815900299397,-0.7810196627581447,0.5223937656850957,-1.4950784524273044,0.13489396867185435,0.458,0.164,1.275,0.1349,FALSE
A_heroin_lifetime_users,Model 3 - add mental health,IRSEX_fFemale,0.8675356080323798,0.5092590784249253,1.477868658781429,-0.14209872128031206,0.27179054304377065,-0.5228243767754189,0.6010964742617031,0.868,0.509,1.478,0.6011,FALSE
A_heroin_lifetime_users,Model 3 - add mental health,MENTAL_HEALTH_INDEX,2.384171000605953,0.9231162746726539,6.157698131956442,0.868851475072836,0.48411683084183615,1.7947144567603248,0.07269920601398039,2.384,0.923,6.158,0.0727,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,(Intercept),0.20605997702185902,0.06545630783645279,0.6486878886652173,-1.5795880019771158,0.5851048396410953,-2.6996666152104276,0.006940899096457292,0.206,0.065,0.649,0.0069,TRUE
A_heroin_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f2,1.1619381601689016,0.5996227873414224,2.2515826892481843,0.15008943857028179,0.3375286245184931,0.44467173349932704,0.656556999501835,1.162,0.6,2.252,0.6566,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f3,0.47284057192816475,0.21094210189032506,1.0599031888740673,-0.748997004541085,0.4118313313969637,-1.818698451136365,0.06895744816378657,0.473,0.211,1.06,0.069,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f4,0.41505927319548164,0.10955284006203936,1.5725215354344375,-0.8793339419731762,0.6796116444018703,-1.2938770976284295,0.1957078764780548,0.415,0.11,1.573,0.1957,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,ECONOMIC_STATUS_INDEX,0.37840560398123957,0.17078316060404436,0.8384362990938566,-0.9717886322384958,0.40591152074027925,-2.3940898018026213,0.016661668827066947,0.378,0.171,0.838,0.0167,TRUE
A_heroin_lifetime_users,Model 4 - add treatment and booked,EMPLOYMENT_INDEX,0.35119093812353086,0.16123020070450075,0.7649626092454698,-1.0464252201636048,0.3971995930286835,-2.6345072818038813,0.008425949644757453,0.351,0.161,0.765,0.0084,TRUE
A_heroin_lifetime_users,Model 4 - add treatment and booked,ECONOMIC_ASSISTANCE_INDEX,0.8198490665433129,0.22976469351978387,2.925395027474341,-0.19863502085699633,0.6490244487061811,-0.30605167687129775,0.759565299826991,0.82,0.23,2.925,0.7596,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,IRINSUR4_fNo health insurance,1.1565535891620398,0.5454591548265119,2.452275652113744,0.1454445389803104,0.38346209318097835,0.3792931337066127,0.7044701979195157,1.157,0.545,2.452,0.7045,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,CATAG3_f26-34,0.5306422025318999,0.21105607221351572,1.3341532615230476,-0.633667303065061,0.470398507283585,-1.3470861264511786,0.17795249580779351,0.531,0.211,1.334,0.178,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,CATAG3_f35-49,0.7605029869346602,0.33993490307385515,1.7013986734127236,-0.27377523969726086,0.41083709083675785,-0.6663839409914496,0.5051657244217551,0.761,0.34,1.701,0.5052,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,CATAG3_f50+,0.48142888691062247,0.17144607438662723,1.3518756494204058,-0.7309967493872941,0.5267901633098688,-1.3876431268085518,0.16524574218124946,0.481,0.171,1.352,0.1652,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,IRSEX_fFemale,0.8631199811355983,0.5048857224108976,1.4755341035950749,-0.14720156959511174,0.2735874751806245,-0.5380420631387756,0.5905480093779147,0.863,0.505,1.476,0.5905,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,MENTAL_HEALTH_INDEX,2.2081575447844477,0.8301813654508505,5.873366887656493,0.7921584776739805,0.49912629765697364,1.587090244278001,0.11249220709880632,2.208,0.83,5.873,0.1125,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,SUTRTPY2_fReceived substance use treatment,1.2552627395664986,0.7334724858683448,2.148253105198032,0.2273449049084611,0.27414284241680487,0.8292936007528786,0.40693829106791884,1.255,0.733,2.148,0.4069,FALSE
A_heroin_lifetime_users,Model 4 - add treatment and booked,BOOKED_clean_fEver booked/arrested,0.8919531859886594,0.5108263521283493,1.5574382227552426,-0.11434162985485401,0.2843847850172973,-0.4020666219815499,0.6876349964965235,0.892,0.511,1.557,0.6876,FALSE
B_heroin_or_cocaine_lifetime_users,Model 0 - baseline,(Intercept),0.048543690272449015,0.04281097966706611,0.05504405373559521,-3.025291056183086,0.06411833065536489,-47.18293544546539,0,0.049,0.043,0.055,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 0 - baseline,drug_profile_hcHeroin only lifetime,1.8727272359986817,0.8983478204576836,3.9039525900608156,0.6273957833848103,0.3747996121088649,1.673949927148206,0.094140440689174,1.873,0.898,3.904,0.0941,FALSE
B_heroin_or_cocaine_lifetime_users,Model 0 - baseline,drug_profile_hcHeroin + Cocaine lifetime,2.542127609717087,2.0193865546166787,3.2001861007302828,0.9330013720253886,0.11745501161415796,7.943478606858569,1.965886134484659e-15,2.542,2.019,3.2,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 1 - add SES indexes,(Intercept),0.06762766234758102,0.04507743391006056,0.10145876368480893,-2.6937381733101304,0.20696060965640006,-13.015704668546956,9.961905523723019e-39,0.068,0.045,0.101,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 1 - add SES indexes,drug_profile_hcHeroin only lifetime,1.4745990018030852,0.7007929905888001,3.1028310004809097,0.3883860896459395,0.37956250060594476,1.0232467354543942,0.3061912008702858,1.475,0.701,3.103,0.30620000000000003,FALSE
B_heroin_or_cocaine_lifetime_users,Model 1 - add SES indexes,drug_profile_hcHeroin + Cocaine lifetime,2.1253675958043083,1.6729153232393448,2.7001889184373913,0.7539447736768331,0.12213334967656556,6.173127779377502,6.695205779732434e-10,2.125,1.673,2.7,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 1 - add SES indexes,EDUHIGHCAT_f2,1.1506890447145133,0.8182720961228569,1.618147904468196,0.14036093226186075,0.1739426320046793,0.8069380728818961,0.41970216233088525,1.151,0.818,1.618,0.4197,FALSE
B_heroin_or_cocaine_lifetime_users,Model 1 - add SES indexes,EDUHIGHCAT_f3,0.9056612808592358,0.6351863457428183,1.2913098040361417,-0.09908990502932231,0.18099667292151925,-0.5474681022025638,0.5840571790072254,0.906,0.635,1.291,0.5841,FALSE
B_heroin_or_cocaine_lifetime_users,Model 1 - add SES indexes,EDUHIGHCAT_f4,0.6760906860356996,0.4496782596984108,1.016501478303151,-0.3914280609962218,0.20806243002685088,-1.8813010159773065,0.05993098290342481,0.676,0.45,1.017,0.0599,FALSE
B_heroin_or_cocaine_lifetime_users,Model 1 - add SES indexes,ECONOMIC_STATUS_INDEX,0.5307351077133321,0.38467779238228017,0.7322485470634034,-0.6334922377404631,0.16421575232737587,-3.8576825229138247,1.1446719484077296e-4,0.531,0.385,0.732,1e-4,TRUE
B_heroin_or_cocaine_lifetime_users,Model 1 - add SES indexes,EMPLOYMENT_INDEX,1.194616460913133,0.8837092488509453,1.6149072679054064,0.17782518065620156,0.1538050482019411,1.1561725881891913,0.24761056975753817,1.195,0.884,1.615,0.2476,FALSE
B_heroin_or_cocaine_lifetime_users,Model 1 - add SES indexes,ECONOMIC_ASSISTANCE_INDEX,0.9760883071276427,0.5310861283546282,1.793962094741661,-0.024202218047599436,0.3105306308458874,-0.07793826322921009,0.9378771623107736,0.976,0.531,1.794,0.9379,FALSE
B_heroin_or_cocaine_lifetime_users,Model 1 - add SES indexes,IRINSUR4_fNo health insurance,1.8799890955044345,1.4276431850298665,2.475659910176815,0.6312659765614376,0.140431669390454,4.495182456360862,6.951031843608345e-6,1.88,1.428,2.476,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,(Intercept),0.14684293731034603,0.09357044677626503,0.23044507086183777,-1.9183917170780458,0.22992716774453895,-8.343475614023475,7.213832306645036e-17,0.147,0.094,0.23,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,drug_profile_hcHeroin only lifetime,1.4682572873307498,0.6928271624505824,3.1115689144962158,0.38407617868469435,0.383196273166698,1.0022962267109878,0.3162005444086182,1.468,0.693,3.112,0.3162,FALSE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,drug_profile_hcHeroin + Cocaine lifetime,2.212314330129563,1.7258890549952486,2.8358339031879956,0.7940391757930778,0.12668440126355285,6.267852773295801,3.6606063119259803e-10,2.212,1.726,2.836,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,EDUHIGHCAT_f2,1.177952807202107,0.8349771134909586,1.6618094000133927,0.16377802262902794,0.1755792396407548,0.9327869454505394,0.3509299828064786,1.178,0.835,1.662,0.3509,FALSE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,EDUHIGHCAT_f3,1.0231605366067025,0.7140591508407504,1.4660654967263147,0.022896401936970963,0.18351657506632996,0.12476476268530688,0.9007097846651846,1.023,0.714,1.466,0.9007,FALSE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,EDUHIGHCAT_f4,0.8459233018085408,0.5577738295372864,1.2829326057414596,-0.16732658328654113,0.2124912203361926,-0.7874517498737391,0.43101746301414795,0.846,0.558,1.283,0.431,FALSE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,ECONOMIC_STATUS_INDEX,0.616246132747408,0.44524573988957106,0.8529206730205281,-0.48410882910552355,0.16582962657628747,-2.919314474140822,0.003508021372337941,0.616,0.445,0.853,0.0035,TRUE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,EMPLOYMENT_INDEX,0.8832257415832849,0.6406344554516497,1.2176799170837271,-0.12417445806962948,0.163840663143926,-0.7578976774559824,0.44851224079387864,0.883,0.641,1.218,0.4485,FALSE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,ECONOMIC_ASSISTANCE_INDEX,1.5366781208622418,0.8396015000950668,2.812500509907778,0.4296230222360349,0.30839899679936084,1.393075291083195,0.163597024106625,1.537,0.84,2.813,0.1636,FALSE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,IRINSUR4_fNo health insurance,1.6675363030854138,1.2621385477830869,2.203147449217802,0.5113472695364231,0.14211471707803117,3.5981302995921016,3.205130435259325e-4,1.668,1.262,2.203,3e-4,TRUE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,CATAG3_f26-34,0.6142821778689717,0.45375497188601627,0.8315999105839786,-0.487300883329856,0.15454215240581523,-3.153190736273966,0.0016149624833614181,0.614,0.454,0.832,0.0016,TRUE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,CATAG3_f35-49,0.4574918976498543,0.34211072502489653,0.6117868312957258,-0.7819961044783491,0.14828064941446248,-5.27375694378418,1.336589003337669e-7,0.457,0.342,0.612,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,CATAG3_f50+,0.22240295751540184,0.15081279689909685,0.32797664739744536,-1.5032644185133661,0.19819320736799118,-7.584843287399909,3.328891689856893e-14,0.222,0.151,0.328,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 2 - add demographics,IRSEX_fFemale,0.7512465322014442,0.6034944289873256,0.9351724308237952,-0.2860214091813847,0.11173524728301731,-2.5598136321022595,0.010472830924411291,0.751,0.603,0.935,0.0105,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,(Intercept),0.10628666053039715,0.06499635430819309,0.17380750546619292,-2.2416154904042305,0.250927369941907,-8.933323977066328,4.1339683196268633e-19,0.106,0.065,0.174,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,drug_profile_hcHeroin only lifetime,1.441813517066139,0.6790811663979327,3.0612337977526307,0.3659017080769646,0.3841480427406538,0.952501815358701,0.34084254571280637,1.442,0.679,3.061,0.3408,FALSE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,drug_profile_hcHeroin + Cocaine lifetime,2.0795643322564628,1.6178777804782227,2.6730003119982144,0.7321584161283979,0.12808558714889098,5.716165514214432,1.0895461845331009e-8,2.08,1.618,2.673,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f2,1.1786636645843716,0.8351239306609384,1.6635232008164027,0.16438130908852178,0.1757973396437653,0.9350614145903636,0.34975665016318574,1.179,0.835,1.664,0.3498,FALSE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f3,1.0076708740819504,0.7028826869398521,1.4446231346141734,0.007641602524348523,0.18378239670218574,0.0415796216692697,0.9668338187426279,1.008,0.703,1.445,0.9668,FALSE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f4,0.831200203367461,0.5477398804186581,1.2613537972623659,-0.18488459452984782,0.21279481881033233,-0.868839737562589,0.3849347946958319,0.831,0.548,1.261,0.3849,FALSE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,ECONOMIC_STATUS_INDEX,0.6476468996927015,0.46750533450639953,0.8972015412924159,-0.43440963902774987,0.1662963621540008,-2.612261828226041,0.00899453395067027,0.648,0.468,0.897,0.009,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,EMPLOYMENT_INDEX,0.9144849641060288,0.6628923816414732,1.261566391071168,-0.08939425294190019,0.16416034777530977,-0.5445544807462047,0.5860599686459316,0.914,0.663,1.262,0.5861,FALSE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,ECONOMIC_ASSISTANCE_INDEX,1.4107831064799143,0.7689918623409506,2.588205507754342,0.3441449448821474,0.3096076465346062,1.1115518261067263,0.2663308951554086,1.411,0.769,2.588,0.2663,FALSE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,IRINSUR4_fNo health insurance,1.6969565087511491,1.283846820634896,2.242994527313485,0.5288363576096826,0.14233703283837348,3.715381352723481,2.0289745483023365e-4,1.697,1.284,2.243,2e-4,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,CATAG3_f26-34,0.6370608850561077,0.4700100339778205,0.863484908680956,-0.4508900470417354,0.1551616208124192,-2.905937980545032,0.0036615401522615935,0.637,0.47,0.863,0.0037,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,CATAG3_f35-49,0.4883566863436775,0.364155525292511,0.6549186721937175,-0.7167092254783219,0.14972979715313464,-4.786684007494612,1.6955948075659123e-6,0.488,0.364,0.655,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,CATAG3_f50+,0.26435647349674307,0.17716123292938069,0.3944674798435798,-1.330456808245139,0.2042069320923872,-6.515238217492119,7.25743891038603e-11,0.264,0.177,0.394,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,IRSEX_fFemale,0.7009917531249809,0.5610143262989995,0.8758946339051992,-0.3552591564604278,0.1136498843893226,-3.1259086480320644,0.0017725660517787132,0.701,0.561,0.876,0.0018,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,MENTAL_HEALTH_INDEX,2.069542787949594,1.3698251470505927,3.1266817961226914,0.7273277074940473,0.21053683075014015,3.4546340652254885,5.510401762543751e-4,2.07,1.37,3.127,6e-4,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,(Intercept),0.10669389290057124,0.06487515349878219,0.1754691306047123,-2.2377913584833227,0.2538307932543206,-8.816075188486737,1.185418937366381e-18,0.107,0.065,0.175,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,drug_profile_hcHeroin only lifetime,1.4017712232598964,0.6583962097772258,2.9844682171308503,0.3377365964527005,0.38556064742349977,0.8759623128283905,0.3810505221374968,1.402,0.658,2.984,0.3811,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,drug_profile_hcHeroin + Cocaine lifetime,2.0421133147409813,1.5676467332381225,2.6601827451446285,0.7139852102405466,0.13490534186396466,5.292490277816517,1.2066188633361984e-7,2.042,1.568,2.66,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f2,1.192538212039433,0.8441817699016978,1.6846459351281802,0.1760839869059104,0.17626417119049173,0.9989777600100783,0.317805465018118,1.193,0.844,1.685,0.3178,FALSE
