analysis,model,term,odds_ratio,conf_low_or,conf_high_or,estimate_log_odds,std_error,z_value,p_value,odds_ratio_rounded,conf_low_or_rounded,conf_high_or_rounded,p_value_rounded,significant_0_05
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f3,1.0226028279764934,0.712136391670225,1.4684217181106658,0.02235116913665749,0.18461410340796405,0.12106967303178033,0.9036358498595413,1.023,0.712,1.468,0.9036,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f4,0.8326356864639478,0.5469492869691296,1.26754381601821,-0.18315908366495356,0.21441215844583117,-0.8542383276796621,0.3929729506395202,0.833,0.547,1.268,0.393,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,ECONOMIC_STATUS_INDEX,0.6497632591310387,0.46846409756478785,0.901226572348377,-0.43114719915695254,0.16691562518302827,-2.5830247988118904,0.009793828295508908,0.65,0.468,0.901,0.0098,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,EMPLOYMENT_INDEX,0.9237678180961413,0.6693962976107527,1.2748008687767174,-0.07929451803307003,0.16433184774559614,-0.4825267841923539,0.6294317761308114,0.924,0.669,1.275,0.6294,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,ECONOMIC_ASSISTANCE_INDEX,1.4243082340328495,0.7748180413657576,2.6182327168813764,0.353686246050202,0.3106247427922818,1.138628696705967,0.25485805405396483,1.424,0.775,2.618,0.2549,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,IRINSUR4_fNo health insurance,1.7139618042380655,1.2958632511674766,2.266956072517981,0.5388075353520589,0.1426712231803013,3.776567715208686,1.5900434531668705e-4,1.714,1.296,2.267,2e-4,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,CATAG3_f26-34,0.6516983488733665,0.4790424766718824,0.8865826280686496,-0.42817347921557625,0.15703988996902782,-2.7265268671547256,0.006400474167120328,0.652,0.479,0.887,0.0064,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,CATAG3_f35-49,0.501990041059856,0.3713862953285909,0.6785226178050527,-0.6891749980133773,0.15374646429149136,-4.482542094150244,7.3759087400324625e-6,0.502,0.371,0.679,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,CATAG3_f50+,0.27259058888232174,0.18213437203023317,0.4079714790730257,-1.2997842838581295,0.20573147046810902,-6.317868048581379,2.651962925574052e-10,0.273,0.182,0.408,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,IRSEX_fFemale,0.6942587881325584,0.5546292791730505,0.8690404257379652,-0.36491049442009416,0.11456580897867015,-3.1851605437363353,0.0014467372369986078,0.694,0.555,0.869,0.0014,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,MENTAL_HEALTH_INDEX,1.969422823893239,1.2871772273367614,3.0132806709894213,0.6777405170267429,0.21698811583762706,3.123399244288099,0.001787750629008113,1.969,1.287,3.013,0.0018,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,SUTRTPY2_fReceived substance use treatment,1.1929770441791336,0.9002486196073256,1.5808902084839158,0.17645190083436385,0.14364356327622504,1.2284010282803186,0.21929646206854533,1.193,0.9,1.581,0.2193,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,BOOKED_clean_fEver booked/arrested,0.8863977139177384,0.7005939869237057,1.1214782340462126,-0.12058954205636677,0.1200211895764841,-1.0047354344835957,0.3150242608505727,0.886,0.701,1.121,0.315,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 0 - baseline,(Intercept),0.04735792753963922,0.04094508944551392,0.054775147184235665,-3.050021049084327,0.07423725323392845,-41.08477773919556,0,0.047,0.041,0.055,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 0 - baseline,drug_profile_hcmMeth only lifetime,2.1774074870334927,1.540535618290776,3.077568157657895,0.7781349429790514,0.17653629641547294,4.407790118966435,1.0443066655237732e-5,2.177,1.541,3.078,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 0 - baseline,drug_profile_hcmHeroin only lifetime,1.2669473340204533,0.3916216355313221,4.098740727140324,0.23661033300895257,0.5990260346941492,0.3949917354255915,0.6928489872848176,1.267,0.392,4.099,0.6928,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 0 - baseline,drug_profile_hcmCocaine + Meth lifetime,3.419104606077128,2.7610570888917194,4.23398572754259,1.2293787057074486,0.10906582864272815,11.271896257576511,1.8063708055206924e-29,3.419,2.761,4.234,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 0 - baseline,drug_profile_hcmHeroin + Cocaine lifetime,2.4671368457732963,1.6806635113851869,3.621643579776154,0.9030583065289721,0.19585545798788623,4.610840646497719,4.010438814682992e-6,2.467,1.681,3.622,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 0 - baseline,drug_profile_hcmHeroin + Meth lifetime,5.589473528616346,2.642952338106973,11.820952605403493,1.7208851018043974,0.38214401157765954,4.503237129635559,6.692613619526675e-6,5.589,2.643,11.821,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 0 - baseline,drug_profile_hcmAll three lifetime,5.9168585319462075,4.711343704056936,7.4308344044010655,1.7778056546621113,0.11624320734058703,15.29384551007119,8.403785842378616e-53,5.917,4.711,7.431,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,(Intercept),0.1042480190883733,0.0747831859893163,0.14532209801013854,-2.260982420034134,0.16948259666762425,-13.340499051169203,1.345557356527381e-40,0.104,0.075,0.145,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,drug_profile_hcmMeth only lifetime,1.559153205627744,1.0919215330192522,2.2263126471162,0.44414285697772166,0.18173999178350012,2.443836673585922,0.014532003619314764,1.559,1.092,2.226,0.0145,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,drug_profile_hcmHeroin only lifetime,0.884185279339529,0.27096417309443716,2.885191792230965,-0.12308864629278927,0.6034192630484865,-0.20398527828054894,0.8383650032698862,0.884,0.271,2.885,0.8384,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,drug_profile_hcmCocaine + Meth lifetime,2.7422143675180104,2.1988435353353055,3.4198611754680868,1.0087657573395759,0.11267258107015135,8.95307223601726,3.457234767693488e-19,2.742,2.199,3.42,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,drug_profile_hcmHeroin + Cocaine lifetime,2.005265807762315,1.3540413222565888,2.9696958975219956,0.6957766244216143,0.20035211608036346,3.4727690330085186,5.151184463537617e-4,2.005,1.354,2.97,5e-4,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,drug_profile_hcmHeroin + Meth lifetime,3.560956762712821,1.656011902231449,7.6571992319762465,1.2700292623271845,0.39062810597092773,3.2512490599478414,0.0011489915551346514,3.561,1.656,7.657,0.0011,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,drug_profile_hcmAll three lifetime,4.270203712419666,3.3639563911394035,5.420593380340004,1.4516615339291707,0.12170823401809566,11.927389676144152,8.520348602279723e-33,4.27,3.364,5.421,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,EDUHIGHCAT_f2,1.1433745669513544,0.8807759421765677,1.4842655637489288,0.1339840362483741,0.1331330809435596,1.0063917645320268,0.3142271536363354,1.143,0.881,1.484,0.3142,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,EDUHIGHCAT_f3,0.911830539894691,0.6940036371000942,1.1980267667743192,-0.09230111769188386,0.1392765184320505,-0.6627184447959564,0.5075108944465972,0.912,0.694,1.198,0.5075,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,EDUHIGHCAT_f4,0.6578613846613452,0.47192744714037305,0.9170511358281164,-0.4187610314579912,0.1694770873646184,-2.470900568152056,0.013477328603796423,0.658,0.472,0.917,0.0135,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,ECONOMIC_STATUS_INDEX,0.3954758915018488,0.3057559563588263,0.5115229237779237,-0.927665450644143,0.13127923515388548,-7.066353255004372,1.5905820377864412e-12,0.395,0.306,0.512,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,EMPLOYMENT_INDEX,0.9367144217148016,0.7371185427310181,1.1903565803644145,-0.06537682258494247,0.12226231404163446,-0.5347258727875823,0.5928394279278713,0.937,0.737,1.19,0.5928,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,ECONOMIC_ASSISTANCE_INDEX,0.7742301152381753,0.4790478015983853,1.2512994931646895,-0.255886143069962,0.24493753594375905,-1.0446995887503208,0.29616183497144977,0.774,0.479,1.251,0.2962,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 1 - add SES indexes,IRINSUR4_fNo health insurance,1.7008422496976106,1.3537396944115896,2.1369428482436783,0.5311235693703955,0.11645758008297814,4.560661220952388,5.099279370181054e-6,1.701,1.354,2.137,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,(Intercept),0.19390452414437787,0.13340805043465995,0.28183429981290886,-1.6403893846468924,0.1907960643860724,-8.597605982729256,8.139620029387362e-18,0.194,0.133,0.282,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,drug_profile_hcmMeth only lifetime,1.5831234565128627,1.1020585578380218,2.2741803153164217,0.4593997668110613,0.18480947740121575,2.4858019906290756,0.01292598641607821,1.583,1.102,2.274,0.0129,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,drug_profile_hcmHeroin only lifetime,0.9213584625908914,0.28091888636235207,3.021873778514375,-0.08190610825306371,0.6060229744358105,-0.13515347059130206,0.8924905345468901,0.921,0.281,3.022,0.8925,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,drug_profile_hcmCocaine + Meth lifetime,3.01048508383464,2.3928112913050463,3.787603507607933,1.1021012231964686,0.11716147736298946,9.406685951747953,5.120264710970111e-21,3.01,2.393,3.788,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,drug_profile_hcmHeroin + Cocaine lifetime,2.152516345577703,1.445243546828439,3.205914067664888,0.7666375510552385,0.20324847921550304,3.7719226929239538,1.6199445052417008e-4,2.153,1.445,3.206,2e-4,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,drug_profile_hcmHeroin + Meth lifetime,3.518719665783345,1.6225930659790413,7.630618142016875,1.2580971921321775,0.39494177988451085,3.185525705839659,0.001444912666418929,3.519,1.623,7.631,0.0014,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,drug_profile_hcmAll three lifetime,4.350296060696696,3.390962226399809,5.581034099517522,1.4702439027148957,0.1271095698530782,11.566744379784328,6.074410764240385e-31,4.35,3.391,5.581,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,EDUHIGHCAT_f2,1.1849030716963778,0.9105444391158493,1.5419294534144972,0.1696609752048042,0.13437672881327184,1.2625770600545194,0.20674121633607342,1.185,0.911,1.542,0.2067,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,EDUHIGHCAT_f3,1.0267796897031363,0.7778189623868259,1.3554266251772793,0.026427389631387806,0.14168059712543304,0.18652793796451209,0.8520307719621653,1.027,0.778,1.355,0.852,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,EDUHIGHCAT_f4,0.8099654054664266,0.5766454314939944,1.1376903764808985,-0.21076374152842872,0.173352146257218,-1.2158127030956962,0.22405627859314853,0.81,0.577,1.138,0.2241,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,ECONOMIC_STATUS_INDEX,0.4325281699235566,0.33297467330730746,0.5618463888536095,-0.8381078219600208,0.13346215957620475,-6.279741198713892,3.3913708202099393e-10,0.433,0.333,0.562,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,EMPLOYMENT_INDEX,0.7380945815227862,0.5730066029351031,0.9507457828282608,-0.3036833033483912,0.12917315702505744,-2.350978410239534,0.018724120236406152,0.738,0.573,0.951,0.0187,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,ECONOMIC_ASSISTANCE_INDEX,1.0291172996682527,0.6361634509174116,1.6647960755198574,0.02870144420180612,0.24541328226359566,0.11695147034046112,0.9068985105357146,1.029,0.636,1.665,0.9069,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,IRINSUR4_fNo health insurance,1.5367468887156024,1.2206591903563961,1.9346849789314,0.4296677722157206,0.11749029127216708,3.657049170304568,2.5513545302512883e-4,1.537,1.221,1.935,3e-4,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,CATAG3_f26-34,0.6680009392116045,0.5077894447489963,0.8787603984327753,-0.4034656994410837,0.13991211006235846,-2.8837082026799545,0.0039302274502315505,0.668,0.508,0.879,0.0039,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,CATAG3_f35-49,0.6166170803483251,0.4777343423348013,0.7958745898799818,-0.4835070630569127,0.1302031104232989,-3.7134831993260327,2.0442604185944683e-4,0.617,0.478,0.796,2e-4,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,CATAG3_f50+,0.31018826713603176,0.22534701874351643,0.42697152864651544,-1.170575852501024,0.16303254008854856,-7.180013584191499,6.970449279525002e-13,0.31,0.225,0.427,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 2 - add demographics,IRSEX_fFemale,0.7169217332151337,0.5999455763263243,0.8567056610425402,-0.33278860303652963,0.09088316539046229,-3.661718884974643,2.5052868088510743e-4,0.717,0.6,0.857,3e-4,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,(Intercept),0.11428562903401364,0.0760489655514445,0.17174730660688253,-2.169054446322182,0.2078218882981816,-10.437083716658544,1.6788923334644208e-25,0.114,0.076,0.172,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,drug_profile_hcmMeth only lifetime,1.590601986761621,1.1059235135606098,2.2876940848688805,0.46411255260438344,0.185427799018234,2.502928660436427,0.012317036854416551,1.591,1.106,2.288,0.0123,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,drug_profile_hcmHeroin only lifetime,0.9424349365139225,0.2856133459699845,3.109741271177648,-0.05928839491932473,0.6091070726396803,-0.09733657280055424,0.9224591129860895,0.942,0.286,3.11,0.9225,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,drug_profile_hcmCocaine + Meth lifetime,2.804893294829165,2.2251523167047167,3.535679933600535,1.031365497191959,0.1181348885985887,8.730405635683482,2.5376085004845516e-18,2.805,2.225,3.536,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,drug_profile_hcmHeroin + Cocaine lifetime,1.9510469416693754,1.306355167228396,2.9138968207808236,0.6683661216638696,0.20465946340895652,3.2657474544840412,0.0010917556944565344,1.951,1.306,2.914,0.0011,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,drug_profile_hcmHeroin + Meth lifetime,3.0257860146888484,1.386339003400451,6.603998721979292,1.1071708972969128,0.3982238660481799,2.780272584574224,0.005431328677560609,3.026,1.386,6.604,0.0054,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,drug_profile_hcmAll three lifetime,3.8167931095992693,2.9634458960725665,4.915868267003358,1.3394105699360277,0.12911350750293701,10.373899647219787,3.259456462195512e-25,3.817,2.963,4.916,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f2,1.1730430443024848,0.8998885466430295,1.5291115648928122,0.15960126490810667,0.13525025326416068,1.1800441112401128,0.2379826711693802,1.173,0.9,1.529,0.238,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f3,0.9765533902797732,0.7385348496399357,1.291281683636004,-0.023725855014337622,0.1425338095752707,-0.16645773437921219,0.8677967421592021,0.977,0.739,1.291,0.8678,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,EDUHIGHCAT_f4,0.7636979182338106,0.542839442873745,1.0744143926370995,-0.2695829629867468,0.17416581518484925,-1.547852330841316,0.12165785380496921,0.764,0.543,1.074,0.1217,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,ECONOMIC_STATUS_INDEX,0.46732093836709787,0.35924811921085176,0.6079053661186378,-0.7607390231597327,0.1341876525654186,-5.669217760470625,1.4345094844108992e-8,0.467,0.359,0.608,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,EMPLOYMENT_INDEX,0.7816202375708359,0.6057959302714039,1.0084752393542589,-0.24638628609793478,0.1300155585840161,-1.8950523212859935,0.058085470353470225,0.782,0.606,1.008,0.0581,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,ECONOMIC_ASSISTANCE_INDEX,0.8913468260563052,0.5482979207219042,1.449028227709836,-0.11502167241822145,0.2479202782403122,-0.4639462057505821,0.6426862872900858,0.891,0.548,1.449,0.6427,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,IRINSUR4_fNo health insurance,1.5864801307572864,1.2584339696361335,2.0000407379462306,0.4615178080151849,0.11819081530969683,3.9048534084976416,9.428251842008724e-5,1.586,1.258,2,1e-4,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,CATAG3_f26-34,0.7203815546299429,0.5463737769255916,0.9498069017351961,-0.3279742703530206,0.14106264000488497,-2.325025749848882,0.020070583355105115,0.72,0.546,0.95,0.0201,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,CATAG3_f35-49,0.7052516037510185,0.5442230311998332,0.9139264530882206,-0.3492006550848666,0.13224502046109513,-2.640558063111323,0.008276960847140214,0.705,0.544,0.914,0.0083,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,CATAG3_f50+,0.41523019801927197,0.29855961511846146,0.5774930989200033,-0.8789222185149591,0.16830076192073856,-5.222330597225035,1.7668516752832674e-7,0.415,0.299,0.577,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,IRSEX_fFemale,0.642767308150687,0.5359981245832353,0.7708045858341842,-0.441972504920694,0.09268135197456971,-4.768731740576726,1.853893295208925e-6,0.643,0.536,0.771,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 3 - add mental health,MENTAL_HEALTH_INDEX,3.380812806242543,2.4197801609796534,4.72352630010247,1.2181161558050837,0.17063551420910378,7.138702405833021,9.421606069063216e-13,3.381,2.42,4.724,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,(Intercept),0.11476066918894466,0.07614893536248861,0.17295069366369648,-2.1649064566822043,0.2092679901704318,-10.345139048351655,4.402766979195094e-25,0.115,0.076,0.173,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,drug_profile_hcmMeth only lifetime,1.595136043682917,1.107662205101885,2.2971434667867396,0.46695902644458365,0.18607859966810136,2.50947195044177,0.012091181795843705,1.595,1.108,2.297,0.0121,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,drug_profile_hcmHeroin only lifetime,0.9308358919038565,0.2817070032785529,3.075732756276897,-0.07167228802255055,0.6098150093804044,-0.11753119703526542,0.9064391236951513,0.931,0.282,3.076,0.9064,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,drug_profile_hcmCocaine + Meth lifetime,2.815753092816175,2.2237365358490626,3.565379869372262,1.0352297543437783,0.12043121757918634,8.596024977187419,8.252484844885294e-18,2.816,2.224,3.565,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,drug_profile_hcmHeroin + Cocaine lifetime,1.9403225558646162,1.2923645764456422,2.9131498103664946,0.6628542251641883,0.20734089141587952,3.196929561929252,0.0013889884030123085,1.94,1.292,2.913,0.0014,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,drug_profile_hcmHeroin + Meth lifetime,3.019451676875783,1.3788303006189429,6.612190365192447,1.105075250953633,0.39992557293780656,2.7632022699520795,0.0057237284193058045,3.019,1.379,6.612,0.0057,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,drug_profile_hcmAll three lifetime,3.8108132215804367,2.9181889623058086,4.976476025835374,1.3378426103470498,0.13616546374085456,9.825124327363845,8.776566780826661e-23,3.811,2.918,4.976,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f2,1.1757566355804532,0.9017841741541694,1.5329650993355426,0.16191188552724622,0.1353555218074274,1.196197121219783,0.23161964401537918,1.176,0.902,1.533,0.2316,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f3,0.9804604434329496,0.7410452491441814,1.2972253479081417,-0.019732977420180035,0.14283967224227012,-0.13814773662257476,0.8901236590635581,0.98,0.741,1.297,0.8901,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f4,0.7624895947576394,0.5413339848764631,1.0739957186437266,-0.27116641681317016,0.17477485771609183,-1.5515184526921997,0.12077748871935227,0.762,0.541,1.074,0.1208,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,ECONOMIC_STATUS_INDEX,0.46787879976608987,0.35931841087252336,0.6092383931538105,-0.7595459914630521,0.13469653312359023,-5.638942397768575,1.7109775435604286e-8,0.468,0.359,0.609,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,EMPLOYMENT_INDEX,0.7839375301141779,0.6074715555499915,1.0116655594929216,-0.24342594278324084,0.13011666858774534,-1.870828276079666,0.06136888699972795,0.784,0.607,1.012,0.0614,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,ECONOMIC_ASSISTANCE_INDEX,0.8929527568158373,0.5489555980807256,1.4525120587034237,-0.11322160340673669,0.24822706896000113,-0.4561210986420704,0.6483028989786679,0.893,0.549,1.453,0.6483,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,IRINSUR4_fNo health insurance,1.5912756889918123,1.261862334275631,2.0066834943844696,0.46453601466604116,0.11834265511349712,3.92534724035493,8.660471627257208e-5,1.591,1.262,2.007,1e-4,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,CATAG3_f26-34,0.7261887609526637,0.5496702122010741,0.9593936597405713,-0.3199452966396155,0.14209010998827096,-2.2517070094887384,0.02434079341525793,0.726,0.55,0.959,0.0243,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,CATAG3_f35-49,0.7124454925533376,0.5475731125177561,0.9269603789085034,-0.3390518714452604,0.1342919655629739,-2.524736830114143,0.01157849597708789,0.712,0.548,0.927,0.0116,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,CATAG3_f50+,0.42003856206187334,0.30132405399498446,0.5855237618100775,-0.8674087574863784,0.1694726266045268,-5.118282373179486,3.0833074193745027e-7,0.42,0.301,0.586,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,IRSEX_fFemale,0.6409550530130678,0.5337063225199883,0.7697555053183737,-0.4447959446244149,0.0934270251657255,-4.760891656727952,1.927395033572411e-6,0.641,0.534,0.77,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,MENTAL_HEALTH_INDEX,3.322517363495045,2.3539896856973375,4.68953695838131,1.200722737624729,0.1758252259334357,6.829069783645842,8.546699544555026e-12,3.323,2.354,4.69,0,TRUE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,SUTRTPY2_fReceived substance use treatment,1.0555473225200915,0.8454783969502608,1.3178103120059743,0.05405942152204978,0.11322253105823103,0.4774616943887846,0.6330333914966852,1.056,0.845,1.318,0.633,FALSE
C_heroin_cocaine_meth_lifetime_users,Model 4 - add treatment and booked,BOOKED_clean_fEver booked/arrested,0.9575626790206924,0.7914338074415531,1.1585634523465818,-0.043364098951604924,0.09721858920292199,-0.446047400061444,0.6555630069859211,0.958,0.791,1.159,0.6556,FALSE
